Name,Year,Animation,Comedy,Crime,Fantasy,Action,Thriller,Romance,Family,Adventure,Mystery,Horror,Musical,War,Western,Sci-Fi,Film-Noir
Edge of Seventeen ,1998,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Endurance ,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Star Wars: Episode I  The Phantom Menace ,1999,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
"Love Letter, The ",1999,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Besieged L' Assedio ,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Frogs for Snakes ,1998,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
"Saragossa Manuscript, The Rekopis znaleziony w Saragossie ",1965,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Mummy, The ",1932,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
"Mummy, The ",1959,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Mummy's Curse, The ",1944,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Mummy's Ghost, The ",1944,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Mummy's Hand, The ",1940,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Mummy's Tomb, The ",1942,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Mommie Dearest ,1981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Superman ,1978,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
Superman II ,1980,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
Superman III ,1983,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
Superman IV: The Quest for Peace ,1987,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
Dracula ,1931,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Dracula ,1958,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
House of Dracula ,1945,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
House of Frankenstein ,1944,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Frankenstein ,1931,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Son of Frankenstein ,1939,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Ghost of Frankenstein, The ",1942,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Frankenstein Meets the Wolf Man ,1943,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Curse of Frankenstein, The ",1957,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Son of Dracula ,1943,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Wolf Man, The ",1941,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Howling II: Your Sister Is a Werewolf ,1985,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Tarantula ,1955,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
"Rocky Horror Picture Show, The ",1975,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
"Flying Saucer, The ",1950,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
It Came from Hollywood ,1982,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Thing From Another World, The ",1951,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
It Came from Outer Space ,1953,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"War of the Worlds, The ",1953,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
It Came from Beneath the Sea ,1955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Invasion of the Body Snatchers ,1956,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
Earth Vs. the Flying Saucers ,1956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
It Conquered the World ,1956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"Mole People, The ",1956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Swamp Thing ,1982,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
Pork Chop Hill ,1959,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"Run Silent, Run Deep ",1958,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Notting Hill ,1999,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
"Thirteenth Floor, The ",1999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
Eternity and a Day Mia eoniotita ke mia mera  ,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Loss of Sexual Innocence, The ",1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Twice Upon a Yesterday ,1998,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Instinct ,1999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Buena Vista Social Club ,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Desert Blue ,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Finding North ,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Floating ,1997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Free Enterprise ,1998,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Limbo ,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Austin Powers: The Spy Who Shagged Me ,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Taxman ,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Red Dwarf, The Le Nain rouge ",1998,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Red Violin, The Le Violon rouge ",1998,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Tarzan ,1999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"General's Daughter, The ",1999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Get Bruce ,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Ideal Husband, An ",1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Legend of , The Leggenda del pianista sull'oceano ",1900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Run Lola Run Lola rennt ,1998,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Trekkies ,1997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Big Daddy ,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Boys, The ",1997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Dinner Game, The Le D�ner de cons ",1998,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
