SN,Name,Type,Year,Animation,Comedy,Crime,Fantasy,Action,Thriller,Romance,Family,Adventure,Mystery,Horror,Musical,War,Western,Sci-Fi,Film-Noir
2214,Number Seventeen (1932),Thriller,1932,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2215,Rich and Strange (1932),Comedy|Romance,1932,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2216,"Skin Game, The (1931)",Drama,1931,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2217,Elstree Calling (1930),Comedy|Musical,1930,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2218,Juno and Paycock (1930),Drama,1930,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2219,Murder! (1930),Mystery|Thriller,1930,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2220,"Manxman, The (1929)",Drama,1929,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2221,Blackmail (1929),Thriller,1929,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2222,Champagne (1928),Comedy,1928,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2223,"Farmer's Wife, The (1928)",Comedy,1928,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2224,Downhill (1927),Drama,1927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2225,Easy Virtue (1927),Drama,1927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2226,"Ring, The (1927)",Drama,1927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2227,"Lodger, The (1926)",Thriller,1926,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2228,"Mountain Eagle, The (1926)",Drama,1926,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2229,"Pleasure Garden, The (1925)",Drama,1925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2230,Always Tell Your Wife (1923),Comedy,1923,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2231,Rounders (1998),Crime|Drama,1998,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2232,Cube (1997),Sci-Fi|Thriller,1997,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2233,Digging to China (1998),Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2234,Let's Talk About Sex (1998),Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2235,One Man's Hero (1999),Drama|War,1999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2236,Simon Birch (1998),Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2237,Without Limits (1998),Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,1976,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,1975,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2240,My Bodyguard (1980),Drama,1980,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2241,Class (1983),Comedy,1983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2242,"Grandview, U.S.A. (1984)",Drama,1984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2243,Broadcast News (1987),Comedy|Drama|Romance,1987,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2244,"Allnighter, The (1987)",Comedy|Romance,1987,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2245,Working Girl (1988),Comedy|Drama,1988,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2246,Stars and Bars (1988),Comedy,1988,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2247,Married to the Mob (1988),Comedy,1988,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2248,Say Anything... (1989),Comedy|Drama|Romance,1989,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2249,My Blue Heaven (1990),Comedy,1990,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2250,Men Don't Leave (1990),Drama,1990,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,1991,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2252,Hero (1992),Comedy|Drama,1992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2253,Toys (1992),Action|Comedy|Fantasy,1992,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
2254,Choices (1981),Drama,1981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2255,Young Doctors in Love (1982),Comedy,1982,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2256,Parasite (1982),Horror|Sci-Fi,1982,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2257,No Small Affair (1984),Comedy|Romance,1984,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2258,Master Ninja I (1984),Action,1984,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2259,Blame It on Rio (1984),Comedy|Romance,1984,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2260,Wisdom (1986),Action|Crime,1986,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2261,One Crazy Summer (1986),Comedy,1986,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2262,About Last Night... (1986),Comedy|Drama|Romance,1986,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2263,"Seventh Sign, The (1988)",Thriller,1988,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2264,We're No Angels (1989),Drama,1989,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2265,Nothing But Trouble (1991),Adventure|Comedy,1991,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2266,"Butcher's Wife, The (1991)",Comedy|Romance,1991,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2267,Mortal Thoughts (1991),Mystery|Thriller,1991,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2268,"Few Good Men, A (1992)",Crime|Drama,1992,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2269,Indecent Proposal (1993),Drama,1993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2270,"Century of Cinema, A (1994)",Documentary,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2271,Permanent Midnight (1998),Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2272,One True Thing (1998),Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2273,Rush Hour (1998),Action|Thriller,1998,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2274,Lilian's Story (1995),Drama,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,1998,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2277,Somewhere in the City (1997),Drama,1997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2278,Ronin (1998),Action|Crime|Thriller,1998,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False
2279,Urban Legend (1998),Horror|Thriller,1998,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2280,Clay Pigeons (1998),Crime,1998,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2281,Monument Ave. (1998),Crime,1998,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2282,Pecker (1998),Comedy|Drama,1998,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2283,"Sheltering Sky, The (1990)",Drama,1990,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2284,Bandit Queen (1994),Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2285,If.... (1968),Drama,1968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,1980,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2287,Them! (1954),Sci-Fi|Thriller|War,1954,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,1982,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2289,"Player, The (1992)",Comedy|Drama,1992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2290,Stardust Memories (1980),Comedy|Drama,1980,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2291,Edward Scissorhands (1990),Drama|Romance,1990,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2292,Overnight Delivery (1996),Romance,1996,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2293,Shadrach (1998),Drama,1998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2294,Antz (1998),Animation|Children's,1998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2295,"Impostors, The (1998)",Comedy,1998,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
